1.386423401304591607e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.386195797702583477e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.386011438784957228e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385862108061679798e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385741150175825176e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385643174288282786e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385563813819373635e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385499531839557008e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385447463435905568e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385405288028947979e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385371125949312265e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385343454664807616e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385321040924358371e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385302885794594907e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385288180139486336e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385276268558848400e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385266620178531483e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385258804990475134e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385252474688149249e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385247347143265628e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.385081527426693171e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384947213456269388e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384838419140226051e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384750295744231074e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384678915793475085e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384621098033362685e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384574265647671609e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384536331415262111e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384505604687010383e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384480716037126236e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384460556230720307e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384444226787531207e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384430999938548368e+01,4.047423257829657928e+01,9.676261138193970623e+01
1.384430999938548368e+01,3.587715222916297364e+01,9.676261138193970623e+01
1.384430999938548368e+01,3.215351714636476288e+01,9.676261138193970623e+01
1.384430999938548368e+01,2.913737272929820676e+01,9.676261138193970623e+01
1.384430999938548368e+01,2.669429575147430000e+01,9.676261138193970623e+01
1.384430999938548368e+01,2.471540339943693709e+01,9.676261138193970623e+01
1.384430999938548368e+01,2.311250059428666503e+01,9.676261138193970623e+01
1.384430999938548368e+01,2.181414932211494673e+01,9.676261138193970623e+01
1.384430999938548368e+01,2.076248479165585792e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.991063652198399581e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.922063942354978749e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.866174177381807908e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.820903467753539573e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.784234192954642140e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.754532080367534874e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.730473369171978248e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.710985813103577868e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.695200892688173155e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.682415107151695111e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.672058620867148093e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.663669866976665190e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.656874976325373794e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.651371114897827752e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.646912987141515572e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.643301903658902674e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.640376926037986394e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.638007694165044015e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.636088616347960567e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.634534163316123312e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.633275056360334787e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.632255179726146466e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.631429079652453851e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.630759938592762381e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.630217934334412888e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.629778910885149301e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.629423301891246112e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.629135258606184422e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628901943545284325e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628712958345955286e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628559880334498899e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628435887145219141e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628335452661902494e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628254100730416098e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628188205665912136e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628134830663663735e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628091596911842842e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628056577572867525e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628028211908297962e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.628005235719996335e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.627986625007471844e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.627971550330327588e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.627959339841840603e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.627949449346165522e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.627449338958302860e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.627044249544133692e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.626716127118656630e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.626450347954020259e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.626235066830664877e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.626060689120747327e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625919443175713397e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625805033960236656e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625712362495699992e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625637298609425585e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625576496861543063e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625527247445758405e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625487355418972868e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625455042877276313e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625428869718502156e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625407669459895388e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625390497250423749e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625376587760751690e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625365321074117020e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625356195057943509e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625348802984842678e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625342815405631214e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625337965466469825e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625334037015748834e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625334036755324973e+01,9.676261138193970623e+01
1.384430999938548368e+01,1.625334036755324973e+01,8.040869812919092396e+01
1.384430999938548368e+01,1.625334036755324973e+01,6.716202839446444273e+01
1.384430999938548368e+01,1.625334036755324973e+01,5.643222590933595484e+01
1.384430999938548368e+01,1.625334036755324973e+01,4.774108589638190381e+01
1.384430999938548368e+01,1.625334036755324973e+01,4.070126248588911011e+01
1.384430999938548368e+01,1.625334036755324973e+01,3.499900552338995396e+01
1.384430999938548368e+01,1.625334036755324973e+01,3.038017738376563415e+01
1.384430999938548368e+01,1.625334036755324973e+01,2.663892659066993573e+01
1.384430999938548368e+01,1.625334036755324973e+01,2.360851344826242126e+01
1.384430999938548368e+01,1.625334036755324973e+01,2.115387880291233103e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.916562474017876028e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.755513894936456865e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.625064545880507083e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.519400573145188105e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.433812755229579494e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.364486622717936548e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.308332455383505888e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.262847579842616952e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.226004830654497013e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.196162203812119884e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.171989676069794228e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.152409928598510547e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.136550333146770697e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.123704060830861451e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.113298580254975079e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.104870140988507110e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.098043105182668100e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.092513206179938479e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.088033987987727258e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.084405821252036439e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.081467006196126945e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.079086566000840186e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.077158409442657927e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.075596602630529830e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.074331539112706579e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.073306837663269775e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.072476829489225736e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.071804522868250054e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.071259954505259770e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.070818854131237785e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.070461562828279867e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.070172156872884095e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.069937738049013376e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.069747858801678220e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.069594056611336441e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.069469476837159760e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.069368567220076649e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.069286830430239377e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.068985445050870453e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.068741322893582080e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.068543583946178188e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.068383415398781011e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.068253678875389490e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.068148592291441901e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.068063472158444682e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067994524850717220e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067938677531457614e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067893441202857474e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067856799776691012e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067827120221496529e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067803079781788966e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067783607025625869e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067767834093133672e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067755058017815095e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067744709396806968e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067736327013790110e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067607428492583566e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067503020690406146e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067418450370642447e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067349948411633953e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067294461824836915e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067249517689531224e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067213112939933595e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067183625092759947e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067159739936549023e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067140392960018147e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067124721909027940e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067112028357726317e+01
1.384430999938548368e+01,1.625334036755324973e+01,1.067101746581171717e+01
1.383573233623776133e+01,1.623673539643263908e+01,1.070260109424602213e+01
1.389827182694572016e+01,1.617762928456522431e+01,1.071165217801440761e+01
1.395629542408495993e+01,1.610356074970572848e+01,1.073418364005533476e+01
1.395498522258346341e+01,1.610413364016185511e+01,1.072851005449338757e+01
1.394077303109183852e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.394077303109183852e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.394074411250650058e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.393791163705475533e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.393561733193883967e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.393375894479494903e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.393225365120839854e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.393103436340329004e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.393004674028115453e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392924676555222341e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392859878602179080e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392807392260213817e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392764878323222177e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392730442034258864e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392702548640198401e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392679954991009694e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392661654135166671e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392646830441934114e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392634823250415366e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392625097425285219e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392617219506930049e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392610838393062345e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392605669690829373e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392303325413029746e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.392058426548012129e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391860058467347905e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391699380322009816e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391569231024285891e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391463810093129538e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391378419138893108e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391309252465961599e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391253227460886777e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391207847206776194e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391171089200946653e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391141315216224861e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391117198288600143e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391097663577224175e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391081840461009556e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.610500560596726416e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.610285901534415132e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.610112027693942593e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609971189883160037e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609857111256425810e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609764707568771769e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609689860581771370e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609629234522301289e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609580127414130857e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609540350656512331e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609508131482841264e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609482033952168223e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609460894952322718e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609443772362448044e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609429903064649636e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609418668933432173e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609409569287146624e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609307404588390966e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609224651182398702e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609157620923544840e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609103326413872992e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609059347861039413e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.609023725233243596e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608994870904729169e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608971498898632646e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608952567573694381e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608937233200494532e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608924812358202416e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608914751475946048e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608906602161318133e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608900001216469988e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608894654451142259e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608890323571227299e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608839537454816337e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608798400700523246e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608765079929546005e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608738090105054397e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608716228347216060e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608698520323366665e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608684176824048961e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608672558589601920e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608663147819699901e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608655525096078520e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608649350689945834e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608644349420978159e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608640298393114421e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608637017060544849e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608634359181163376e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608632206298864276e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608630462464202182e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608629049958125989e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608627905828203808e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608626979082967523e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608626228419325344e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608625620381776145e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608625127871360405e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608624728937924075e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608624405801840851e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608624144061612782e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608623932052028493e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608623760324265106e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608623621224776912e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608623508554191162e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608623417291017077e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608623343367845848e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.073125219196561630e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.072835047780298368e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.072600008933125437e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.072409627466915438e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.072255418479285183e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.072130509199304527e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.072029332682520497e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.071947379703925307e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.071710887100755905e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.071519328092188950e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.071364165295249649e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.071238483429728738e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.071136681118656853e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.071054221246688520e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070987428750394344e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070933326828395771e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070889504271577231e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070854008000554103e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070825256021025496e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070801966917607118e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070783102743838455e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070767822763085597e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070755445978675802e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070745420783303992e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070664324109378285e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070598635803498411e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070545428275735844e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070502330178248229e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070467420719283069e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070439144057521297e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070416239961494220e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070397687643712459e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070382660266309216e+01
1.391069023736875643e+01,1.608623283490077327e+01,1.070370488090612682e+01
1.389627066834714419e+01,1.608837420670584706e+01,1.069032549448481717e+01
1.388690760874812469e+01,1.607741303973672586e+01,1.071830997624227599e+01
1.393875107124601698e+01,1.602848805653416875e+01,1.072610970394486429e+01
1.399805630196620321e+01,1.595384855513439604e+01,1.074964379508069889e+01
1.399629242856363476e+01,1.595438173834911666e+01,1.074334053543466894e+01
1.398684751023267658e+01,1.595482316764129038e+01,1.074499239386645222e+01
1.398684751023267658e+01,1.595482316764129038e+01,1.074499239386645222e+01
1.398680601090399733e+01,1.595482316764129038e+01,1.074499239386645222e+01
1.398238902279764595e+01,1.595482316764129038e+01,1.074499239386645222e+01
