1.972175718875782309e+02
1.972175718875782309e+02
1.884560904307267890e+02
1.813592904506771220e+02
1.756108824668368698e+02
1.709546719999262905e+02
1.671831415217287145e+02
1.641282018343886762e+02
1.616537006876432088e+02
1.596493547587794239e+02
1.580258345563997580e+02
1.567107831924722063e+02
1.556455915876908875e+02
1.547827863878180779e+02
1.540839141759210520e+02
1.535178276842844411e+02
1.530592976260588216e+02
1.526878882788960539e+02
1.523870467076942532e+02
1.521433650350207358e+02
1.519459828801552135e+02
1.517861033347141415e+02
1.516566009029068596e+02
1.515517039331429601e+02
1.514667373876342253e+02
1.513979144857721337e+02
1.513421679352638591e+02
1.512970132293521317e+02
1.512604379175636495e+02
1.512308119150149537e+02
1.512068148529505152e+02
1.511873772326783580e+02
1.511716327602578644e+02
1.511588797375972888e+02
1.511485497892422245e+02
1.511401825310746290e+02
1.511334050519588459e+02
1.511279152938751054e+02
1.511234685898272119e+02
1.511198667595484721e+02
1.511169492770226839e+02
1.511145861161767812e+02
1.511126719558916136e+02
1.511111214860605969e+02
1.511098656054975038e+02
1.511088483422414015e+02
1.511080243590039345e+02
1.511073569325816095e+02
1.511038878942946440e+02
1.511010779732822016e+02
1.510988019372621238e+02
1.510969583480858773e+02
1.510954650408530711e+02
1.510942554619945497e+02
1.510932757031191045e+02
1.510924820984300254e+02
1.510918392786318805e+02
1.510913185945953501e+02
1.510908968405257724e+02
1.510905552197294242e+02
1.510902785068843741e+02
1.510900543694798728e+02
1.510898728181822435e+02
1.510897257616311435e+02
1.510896066458247731e+02
1.510895101620216110e+02
1.510894320101410528e+02
1.510893687071177851e+02
1.510893174316689453e+02
1.510876592345032350e+02
1.510863160947989741e+02
1.510852281516385460e+02
1.510843469176786016e+02
1.510836331181710648e+02
1.510830549405699230e+02
1.510825866167130016e+02
1.510822072743889066e+02
1.510819000071064124e+02
1.510816511206075461e+02
1.510814495225434939e+02
1.510812862281115940e+02
1.510811539596217585e+02
1.464840736104881671e+02
1.427604385276899563e+02
1.397442941106234002e+02
1.373012171327994793e+02
1.353223247807621306e+02
1.337194219756118514e+02
1.324210707034401366e+02
1.313694061729810585e+02
1.305175579033091822e+02
1.298275608048749632e+02
1.292686631551432583e+02
1.288159560588605927e+02
1.284492633108716007e+02
1.281522421850005458e+02
1.279116550730449831e+02
1.277167795123609721e+02
1.275589303082069250e+02
1.274310724528421446e+02
1.273275075899966851e+02
1.272436200510918383e+02
1.271756711445789279e+02
1.271206325303034674e+02
1.270760512527403563e+02
1.270399404179142238e+02
1.270106906417050681e+02
1.269869983229756372e+02
1.269678075448047991e+02
1.269522630144864195e+02
1.269396719449285484e+02
1.269294731785866617e+02
1.269212121778497249e+02
1.269145207672528102e+02
1.269091007246693152e+02
1.269047104901766829e+02
1.269011544002376581e+02
1.268982739673870270e+02
1.268959408167780367e+02
1.268940509647847534e+02
1.268925201846701896e+02
1.268912802527773778e+02
1.268902759079442149e+02
1.268894623886293402e+02
1.268888034379843219e+02
1.268882696879618379e+02
1.268878373504436183e+02
1.268874871570538687e+02
1.268872035004081766e+02
1.268869737385251568e+02
1.268867876313999119e+02
1.268866368846284729e+02
1.268865147797435924e+02
1.268864158747868487e+02
1.268814147709082221e+02
1.268773638767665091e+02
1.268740826525117598e+02
1.268714248608654032e+02
1.268692720496318316e+02
1.268675282725326667e+02
1.268661158130823310e+02
1.268649717209275707e+02
1.268640450062821969e+02
1.268632943674194564e+02
1.268626863499406454e+02
1.268621938557827775e+02
1.268617949355149221e+02
1.268614718100979530e+02
1.268612100785102257e+02
1.268609980759241580e+02
1.268608263538294239e+02
1.268606872589326997e+02
1.268605745920663708e+02
1.268604833319046321e+02
1.268604094111736202e+02
1.268603495353815021e+02
1.268603010359898917e+02
