7.511579189701623749e-01,7.570285115057361347e-01,6.983476226466214243e-01,6.960390907564233398e-01,7.296492910793337394e-01,7.442627055508801437e-01,7.940362195084765817e-01,8.108191972635331313e-01,8.555883786684751469e-01,8.575332584839195915e-01,8.717693443556456812e-01,7.816273308691864541e-01,8.680572134461360667e-01,8.540893135708397255e-01,8.147176875269904750e-01,8.836545154770653054e-01
6.838748974763373401e-01,6.943466212700797335e-01,6.884780514517824246e-01,7.076302349801181224e-01,7.154691183343458993e-01,6.473530345413330833e-01,6.480523345609264796e-01,6.606625286863436752e-01,6.518784850164172084e-01,6.574042341925744326e-01,6.752326610948540253e-01,6.464823503613813527e-01,7.319648673951286710e-01,7.388006253336704132e-01,7.153169807452749440e-01,7.115732872246353091e-01
7.392485071898519111e-01,7.420404076428628315e-01,6.779810258490770458e-01,6.672014570791167110e-01,7.024240663888609015e-01,7.444483268806887377e-01,7.980326581961748600e-01,8.125401920024222235e-01,8.623461041018953832e-01,8.632064913555550500e-01,8.745723578559482236e-01,7.851644835207094442e-01,8.575567414682803147e-01,8.393813325910710610e-01,8.006711430290645026e-01,8.800471234486325622e-01
6.880523369877611373e-01,6.988587829418161368e-01,6.913672529974175252e-01,7.108182420310018568e-01,7.195955782456567862e-01,6.506567769175495286e-01,6.529105724982338099e-01,6.663083471855272277e-01,6.591397838267081255e-01,6.648276835443648336e-01,6.835166809806635380e-01,6.509051206618737817e-01,7.404881435999858263e-01,7.468102632213940995e-01,7.218143944521981936e-01,7.206967168492879328e-01
7.188057363971342983e-01,7.176920171977888563e-01,6.474328824895583256e-01,6.260832713936661520e-01,6.626961495792589307e-01,7.386810272896542351e-01,7.969183230269731855e-01,8.089122098944122596e-01,8.650400065955909934e-01,8.647184310897985116e-01,8.730397900148144652e-01,7.834400275301277583e-01,8.390445004342453883e-01,8.150250538786679710e-01,7.773093004617601665e-01,8.708893684029603843e-01
6.947359435364959257e-01,7.056768582687407143e-01,6.958109112336681168e-01,7.150247221006412746e-01,7.250202788137796173e-01,6.573893355840060293e-01,6.621008034380122531e-01,6.762425831305730606e-01,6.719866192895658230e-01,6.777053153153521636e-01,6.970302050523494719e-01,6.594642214125939761e-01,7.522510897281294850e-01,7.575425545200270561e-01,7.310028438329829736e-01,7.341207483060868677e-01
6.868466016789457340e-01,6.804896902215803456e-01,6.033643900523534276e-01,5.687085419109991768e-01,6.059086606481811632e-01,7.256034212965437602e-01,7.897877247076108276e-01,7.987309551534329533e-01,8.633176910246325164e-01,8.615741216734608132e-01,8.662804498380716201e-01,7.754798248493603996e-01,8.084091202079836114e-01,7.759208889023713196e-01,7.404773217273440400e-01,8.539074625925564543e-01
7.037795805517066405e-01,7.145881016234139071e-01,7.015155368889689491e-01,7.198134169081562561e-01,7.313270493806476313e-01,6.676849494862425738e-01,6.758522233307878713e-01,6.906155013953222399e-01,6.907100145112780032e-01,6.962801868124219862e-01,7.158718417914462506e-01,6.723786220098034727e-01,7.669393710227551120e-01,7.706343904806771672e-01,7.426213463943384108e-01,7.516657467589078490e-01
6.391680135731858670e-01,6.256221725666398781e-01,5.418482407582010385e-01,4.912043993359042071e-01,5.271046226130992052e-01,7.031069694417511062e-01,7.750360998608950558e-01,7.799061878287043559e-01,8.562700982665125693e-01,8.526468170949467185e-01,8.525227922734676111e-01,7.596105874759391252e-01,7.587084745371022176e-01,7.139181054061146670e-01,6.839027977316783913e-01,8.249957521997643983e-01
7.153575463371141252e-01,7.256810547254816113e-01,7.084496974430579685e-01,7.249538987073899099e-01,7.383250144592415909e-01,6.820784559282723203e-01,6.948001492031383730e-01,7.099551216423847233e-01,7.159481874665299950e-01,7.211325513134951848e-01,7.404349224838115973e-01,6.902779970126478037e-01,7.845089846053082683e-01,7.859919617026169814e-01,7.567010850379133347e-01,7.734117430488055556e-01
5.719992031962474188e-01,5.490973020212054356e-01,4.610992959945268699e-01,3.940952127742494704e-01,4.255199496649649249e-01,6.690092851665174756e-01,7.508487050813063002e-01,7.499584882506922234e-01,8.427788391954171843e-01,8.365196030042220121e-01,8.293899229678346474e-01,7.339796216786287353e-01,6.810654482925881936e-01,6.199210267872126146e-01,6.012037903361866498e-01,7.783109026368645322e-01
7.297249748203890052e-01,7.391507077578479690e-01,7.167016969240360691e-01,7.303643806978021846e-01,7.459898205026952445e-01,7.010740963980387486e-01,7.194332130069414077e-01,7.346477974355432039e-01,7.479268416338622494e-01,7.524554988907737885e-01,7.707583922653808983e-01,7.136753724820508182e-01,8.049519718034836568e-01,8.036347262245652212e-01,7.733729653153452732e-01,7.992732254105353595e-01
4.895149684628646858e-01,4.564985304989531700e-01,3.694062901605640881e-01,2.911417280988045087e-01,3.151962425620442598e-01,6.252483639025127049e-01,7.187871707259240184e-01,7.101334585895628937e-01,8.242165518888542319e-01,8.144109310566797211e-01,7.974219312281562999e-01,7.002259590511954457e-01,5.756683490439892248e-01,4.980892191268574409e-01,4.967800037289461512e-01,7.122847144660495733e-01
7.462853118671655128e-01,7.543951678852892639e-01,7.256723362525477894e-01,7.353640798332187201e-01,7.536856307926658172e-01,7.240658287533465742e-01,7.488502551430497034e-01,7.637118989412481351e-01,7.849868772503034720e-01,7.886180386356664851e-01,8.051677773931664728e-01,7.417598177434039375e-01,8.273009494600573888e-01,8.227664930217956085e-01,7.919223175482638100e-01,8.278468662069592421e-01
4.103404106720868749e-01,3.692746699758364115e-01,2.875627807210089926e-01,2.065621864025438126e-01,2.233588130686837148e-01,5.830050862322304628e-01,6.885670098736812461e-01,6.712043561738092468e-01,8.080975216349776113e-01,7.943436681409389299e-01,7.658694372117351712e-01,6.682871439359808763e-01,4.674370533255162719e-01,3.800895249541116350e-01,3.959028832235156337e-01,6.411669863538382863e-01
7.595394903370855655e-01,7.660195221462278159e-01,7.301049878876094690e-01,7.347931020880229536e-01,7.562802109076802726e-01,7.450744777807605246e-01,7.765061478416143137e-01,7.906648885986644615e-01,8.196142057252847613e-01,8.222465271562361400e-01,8.365893017343215554e-01,7.681183991179063586e-01,8.461653936140663967e-01,8.382470909764269118e-01,8.069799783050322084e-01,8.530109104674272746e-01
3.500813022380723227e-01,3.039407615323224121e-01,2.285632023965722681e-01,1.501733395945315241e-01,1.618832235094710414e-01,5.530492099101306236e-01,6.694721315586802390e-01,6.440161576801590737e-01,8.009940268372862660e-01,7.837336705902977485e-01,7.445281559721625975e-01,6.476758150037222883e-01,3.820721762644984643e-01,2.922249911594370642e-01,3.195931677478025534e-01,5.829555507956378779e-01
7.586742976315136167e-01,7.631058281062454984e-01,7.188422214775953556e-01,7.170099179430567959e-01,7.421906031671332560e-01,7.536056565877247149e-01,7.919655514212802228e-01,8.051716660077755661e-01,8.417385613099541697e-01,8.433542479714029039e-01,8.554128427840917981e-01,7.822880016891923249e-01,8.520231067687196180e-01,8.401556955481992439e-01,8.080482493937604094e-01,8.656410262751612628e-01
3.057467533471879828e-01,2.568575136376124446e-01,1.876444038565220074e-01,1.139797963474222520e-01,1.223512685823255897e-01,5.321255318058640826e-01,6.576514915142418483e-01,6.251147015697233744e-01,7.987538409307360920e-01,7.785748739276652231e-01,7.300165402821146010e-01,6.346203739117615150e-01,3.183682683810574732e-01,2.305729283142661512e-01,2.644875918267884929e-01,5.366101759203629751e-01
7.319024306075846420e-01,7.330767009895706732e-01,6.787362869447913782e-01,6.669397247333491707e-01,6.960444167223276413e-01,7.405638541747925352e-01,7.872157347886115097e-01,7.989582246506931051e-01,8.453655389017595834e-01,8.457568280318046305e-01,8.552357094743809895e-01,7.760238810723603109e-01,8.341719047787413688e-01,8.161264861492243394e-01,7.827214582488759564e-01,8.578132296888757446e-01
2.669486744172034909e-01,2.174565766264754396e-01,1.550228421587961647e-01,8.783861818137334021e-02,9.381508709848909722e-02,5.100000737412827556e-01,6.434541610163889702e-01,6.043907109880579664e-01,7.938619961518947887e-01,7.708590651750276690e-01,7.132821952512901076e-01,6.193030913017603112e-01,2.645685339672709246e-01,1.823746115668721801e-01,2.190947187418414432e-01,4.912535012370093379e-01
6.590881793143386069e-01,6.538123516206262309e-01,5.898249676954813170e-01,5.617590978847112337e-01,5.921610072543735948e-01,6.919522348221818220e-01,7.490508748950953644e-01,7.573695871738925778e-01,8.196754313150832472e-01,8.179400520725832457e-01,8.228112579373102475e-01,7.360245334541866136e-01,7.668660225580021805e-01,7.371108769896149715e-01,7.054414339803523060e-01,8.105567934952057074e-01
2.227025314991759875e-01,1.757238717383889648e-01,1.226004159943543670e-01,6.507941530714232703e-02,6.904606657782003110e-02,4.725883477171211045e-01,6.131295778093329707e-01,5.672134476350184640e-01,7.759032255405345913e-01,7.491618316848752679e-01,6.805604959072725224e-01,5.877995900790918826e-01,2.084795479983710953e-01,1.369400982553827528e-01,1.727073890866700212e-01,4.308778075534605012e-01
4.772624490684903575e-01,4.588254058284568782e-01,4.059237307533372641e-01,3.582647916702978996e-01,3.747135705997066135e-01,5.553069714338683127e-01,6.165515349972210402e-01,6.117846241482037817e-01,6.975422812452747312e-01,6.896732214146561457e-01,6.773119228203099418e-01,6.037211103459335648e-01,5.337642318928290663e-01,4.883317311887321321e-01,4.849068895974807947e-01,6.182763239187752946e-01
1.678635630768568199e-01,1.280201213172895425e-01,8.857135100913542114e-02,4.436906183695281392e-02,4.642484848919110896e-02,4.047722930624763071e-01,5.463350745790225282e-01,4.928245129362887056e-01,7.238579063952786941e-01,6.910029880020555071e-01,6.062002905622404514e-01,5.206674950877132613e-01,1.437476853015511591e-01,9.041711877790337137e-02,1.210468480127429580e-01,3.361048601105824374e-01
2.108677716257320867e-01,1.815209429935780439e-01,1.675780652128732173e-01,1.192195368943268635e-01,1.145969121050449679e-01,3.445258362888523052e-01,3.886027338159693256e-01,3.508374438554801578e-01,4.465099120281614820e-01,4.236104834090161919e-01,3.627779640765703140e-01,3.828679879854549051e-01,1.475204958681579359e-01,1.203666291016888268e-01,1.559304771412815538e-01,2.287052268779299069e-01
1.549679551449508197e-01,1.171949253122981927e-01,8.156678245582216213e-02,4.038934174066088206e-02,4.194580545079244771e-02,3.858531754070350650e-01,5.246696940224403471e-01,4.690756787985965737e-01,7.033466659433955659e-01,6.685714091939207737e-01,5.787298982707287376e-01,4.995659139429111661e-01,1.275738975791780028e-01,7.968149447043106071e-02,1.089075256318078333e-01,3.071830271485115893e-01
1.383073526933227271e-01,1.067332588258989579e-01,9.776027485625940483e-02,5.535309256777645737e-02,5.041482220551889853e-02,3.160454911081871376e-01,3.713033150546952710e-01,3.106013519520925970e-01,4.421726081541103026e-01,4.061473143599202973e-01,3.104189863448922893e-01,3.656134099145691985e-01,6.646447398063791423e-02,4.804643220893208000e-02,7.802842807794263535e-02,1.381044446429816053e-01
1.525217245068171412e-01,1.152473659180826560e-01,8.039314369817715522e-02,3.980082533504136072e-02,4.126925018140607804e-02,3.813507847448479038e-01,5.191421063892046606e-01,4.633245590041520923e-01,6.977118608252199650e-01,6.625751109046533749e-01,5.718944949414875856e-01,4.942273429999816114e-01,1.246490885986446528e-01,7.785987192376697674e-02,1.067534326174705284e-01,3.011438182392482954e-01
1.057704708837826635e-01,7.803951933990135870e-02,7.370901801372566065e-02,3.857919244049337615e-02,3.382617212254314387e-02,2.792547271571590994e-01,3.275940193151556379e-01,2.614899174058378239e-01,3.871934527820879990e-01,3.483220980565838731e-01,2.473357389443570087e-01,3.242011608926735899e-01,4.043516162158940219e-02,2.840802749458327253e-02,5.169061435029372736e-02,9.246027805238384023e-02
1.584010981830326070e-01,1.202743591301823484e-01,8.351998427276791093e-02,4.163920146323571436e-02,4.338849022005412948e-02,3.893719552370308312e-01,5.288423225283295226e-01,4.743328149484793421e-01,7.076003259314437299e-01,6.734711951581925371e-01,5.856083615733179704e-01,5.035230882185590673e-01,1.328093664698935805e-01,8.326307149053044365e-02,1.126746566606862676e-01,3.158357904900973567e-01
6.692057551614810640e-02,4.740705353949182382e-02,4.880891507715650474e-02,2.429205553000089723e-02,2.001534512058213838e-02,2.036521515254712533e-01,2.294320470794299627e-01,1.701439477477723061e-01,2.545052655476346404e-01,2.214143882500429206e-01,1.402462953822126157e-01,2.307879628999106036e-01,1.829107392730595916e-02,1.295789871578524773e-02,2.714134650763237733e-02,4.342762649018520882e-02
1.688229622299293742e-01,1.290940480759486531e-01,8.859476628928665554e-02,4.451484370751382369e-02,4.684488610818372117e-02,4.046782689795500598e-01,5.482030023920859696e-01,4.959732420016506604e-01,7.278607863839265946e-01,6.955711178276571260e-01,6.128422617314229770e-01,5.219688946467356816e-01,1.484045376776434721e-01,9.337279589013516845e-02,1.235134122245628435e-01,3.445175060968206360e-01
4.451483344632081035e-02,3.077738745232579121e-02,3.416474952056083869e-02,1.660258889215800518e-02,1.303404284351926054e-02,1.478247172341299598e-01,1.586881352898905084e-01,1.112221605589123474e-01,1.627052741247173029e-01,1.382508593448624756e-01,8.077606219754487893e-02,1.623232246909744880e-01,9.463386523391278948e-03,6.825937582275918257e-03,1.578778147691403677e-02,2.245656628410799480e-02
1.799967652000848684e-01,1.385140104067595357e-01,9.362273140692133067e-02,4.727061650171750923e-02,5.031374292037574247e-02,4.216184660034639209e-01,5.700416565529160540e-01,5.203205458562907282e-01,7.505265862938259591e-01,7.202624403853734592e-01,6.432299175116172885e-01,5.427447421425126706e-01,1.665375140900616779e-01,1.049934038164346828e-01,1.356184241726847706e-01,3.774931996302890447e-01
3.454485709084048617e-02,2.366906699255518637e-02,2.756732518424008516e-02,1.335213136076436949e-02,1.019596952741227969e-02,1.184766120304445169e-01,1.225228801609167112e-01,8.338948147363833829e-02,1.182818929905419536e-01,9.944132774245108275e-02,5.590881404501000379e-02,1.267907250321167745e-01,6.400848288886644422e-03,4.697746707166132116e-03,1.142983021182104528e-02,1.493468706487370568e-02
1.913082974047828344e-01,1.480548848322469080e-01,9.846980607174081468e-02,4.986618127682524576e-02,5.369417329509761083e-02,4.388073018905673250e-01,5.920881235384141128e-01,5.449527665522216902e-01,7.726639435363203967e-01,7.444468579694876187e-01,6.732014956975765907e-01,5.637765051654104465e-01,1.860251228099454035e-01,1.174650475611262457e-01,1.482812114116276447e-01,4.117524566128017427e-01
2.934774377507008702e-02,2.004349795030162251e-02,2.411259674178248616e-02,1.171539732366310045e-02,8.792826142217354327e-03,1.017415057634435543e-01,1.023310952636945909e-01,6.851763387848687492e-02,9.452047813030263479e-02,7.906832202487554251e-02,4.358006194725239785e-02,1.067535065826105550e-01,5.006699716153830554e-03,3.727383047335047685e-03,9.332554939941927960e-03,1.146896858042140491e-02
2.023264809176594237e-01,1.573779033928546234e-01,1.030469840084747429e-01,5.228176200221303083e-02,5.692234361474793336e-02,4.553324663211487655e-01,6.129733762155723520e-01,5.683846499529445762e-01,7.927822909274373497e-01,7.665179170201925629e-01,7.008109187283542152e-01,5.837873700257615317e-01,2.059339341622807018e-01,1.302626993576735392e-01,1.609742964387921305e-01,4.452160215790334497e-01
2.626737660909251107e-02,1.791584256266092953e-02,2.205095720806380874e-02,1.075581937921296638e-02,7.978213213672317311e-03,9.140141756723921262e-02,9.005683489342072856e-02,5.968712683267932140e-02,8.052871590463517304e-02,6.718378482952942765e-02,3.659639466896973115e-02,9.449305099381506701e-02,4.241022666047642060e-03,3.191911287889848212e-03,8.141099569849938669e-03,9.568522914888367634e-03
2.125054023214896504e-01,1.660237135522070195e-01,1.071635052532641935e-01,5.442798846581571592e-02,5.986015952101750304e-02,4.703479792762407796e-01,6.316538855561284471e-01,5.894341494079553545e-01,8.100555634612004452e-01,7.855451372893216266e-01,7.248192423295881648e-01,6.017651212540768846e-01,2.251160311472306663e-01,1.426723698598195422e-01,1.730192126700946798e-01,4.759799509896940339e-01
2.431796323369148083e-02,1.657571864917381857e-02,2.074144695259651575e-02,1.015168160179837423e-02,7.467329350993060118e-03,8.471829042934657383e-02,8.220558032655017611e-02,5.411341529860026756e-02,7.176952595788874123e-02,5.978182554566691814e-02,3.231763885106186257e-02,8.661849971064786158e-02,3.776994483211835660e-03,2.865899932937968509e-03,7.403934677605059772e-03,8.422237932400645360e-03
2.214627560289035291e-01,1.736546620145744957e-01,1.106777531985939783e-01,5.623311090614557112e-02,6.239649828984722424e-02,4.833928287710861360e-01,6.476739534839063284e-01,6.075491603448354150e-01,8.243439805940092624e-01,8.013366361054633513e-01,7.448763535567167748e-01,6.172417640412428685e-01,2.426620156897110747e-01,1.540910444875562280e-01,1.838880921401950530e-01,5.029334195659227458e-01
2.301987993136708072e-02,1.568505844420916076e-02,1.986846982711378690e-02,9.750483940356172163e-03,7.128170690390898609e-03,8.022255792321271450e-02,7.695572257235272495e-02,5.041447059107315859e-02,6.599460122563377551e-02,5.491574962814248229e-02,2.953100060166272828e-02,8.134017622981901119e-02,3.475273509791065342e-03,2.653052891322082042e-03,6.918486033661972248e-03,7.681028329227570020e-03
2.288110090826864784e-01,1.799191068041943176e-01,1.134300367952730537e-01,5.761068322665453822e-02,6.440444427530937765e-02,4.940721208860880398e-01,6.607178463201528462e-01,6.223314360031345638e-01,8.356678232642988924e-01,8.138786008678965400e-01,7.608679279041620225e-01,6.298737583226133863e-01,2.576600648077845834e-01,1.638764267934333385e-01,1.930355421520936199e-01,5.252133128676518270e-01
2.213730198273150887e-02,1.507932481480078746e-02,1.927657204908351032e-02,9.478518721737905564e-03,6.897414024774589647e-03,7.715785791824718298e-02,7.338112350229153424e-02,4.790403721005797449e-02,6.209025253176098103e-02,5.163056093671443414e-02,2.765816477354247904e-02,7.774292270751685663e-02,3.271607320738309337e-03,2.508872102311199108e-03,6.588822663281737949e-03,7.183593454438645838e-03
2.343524637937996480e-01,1.846241721487729415e-01,1.153369190466600885e-01,5.851268563807174306e-02,6.580916091948377233e-02,5.022797601444599636e-01,6.708113835777834710e-01,6.337716141408866743e-01,8.443038806167882937e-01,8.234488391682398545e-01,7.730737768190925063e-01,6.396514149630728729e-01,2.695603206440226884e-01,1.716047020069682016e-01,2.001349276318324377e-01,5.425816884899536952e-01
2.152204073208735871e-02,1.465595912293172869e-02,1.886573789984219082e-02,9.288809837624872542e-03,6.735431440320976786e-03,7.503264153431109251e-02,7.089606790843722139e-02,4.615815281215945864e-02,5.938082124815610707e-02,4.935138707457539103e-02,2.635961699479178605e-02,7.524285998947155552e-02,3.128833829654347528e-03,2.407410384661910849e-03,6.357384510605541134e-03,6.837379794717694630e-03
2.376699867451615433e-01,1.873794228303144183e-01,1.161722895258311544e-01,5.880258137140993019e-02,6.643703344025353452e-02,5.076822336093440580e-01,6.777840071504092068e-01,6.416399297338286623e-01,8.503706772173129647e-01,8.301506246388949961e-01,7.815567420856477376e-01,6.463633409009913455e-01,2.775641380220272292e-01,1.766460113310167335e-01,2.046439667005464091e-01,5.545441844583817170e-01
2.109564738401602246e-02,1.436091939564345700e-02,1.858464069451669712e-02,9.157745040221165062e-03,6.621950951146113838e-03,7.358006728148912268e-02,6.917919689929580285e-02,4.494588138819184675e-02,5.749520842347017463e-02,4.776377570741239392e-02,2.545163572895118090e-02,7.351987963986983399e-02,3.027218268332270389e-03,2.334938377094195223e-03,6.193650647107634168e-03,6.592962343197064472e-03
2.384037612417421181e-01,1.878514455838874997e-01,1.157395550807001627e-01,5.836422249668230672e-02,6.614219604880886005e-02,5.099804029744522404e-01,6.814828540311295146e-01,6.457382429485588604e-01,8.539534584904886483e-01,8.340574802966335133e-01,7.863619151830906207e-01,6.498205336798592580e-01,2.810245617412732710e-01,1.784836578400466334e-01,2.061114769583189954e-01,5.607238661480998809e-01
2.081640662540430731e-02,1.416593195892174202e-02,1.840788755259519655e-02,9.074468367404170052e-03,6.547287895000948946e-03,7.264889401327875862e-02,6.804531048655915182e-02,4.413583876556868846e-02,5.621830646301299861e-02,4.668654950716126517e-02,2.483007362096773321e-02,7.238971212878368700e-02,2.956199812252579932e-03,2.284240651629011916e-03,6.081491242626717829e-03,6.423150566591888724e-03
2.363452299159513603e-01,1.858531646715999852e-01,1.139270100269716007e-01,5.713647326855410269e-02,6.484994783423460307e-02,5.089884426483527458e-01,6.818303118074384717e-01,6.459648247877307625e-01,8.551357406415607265e-01,8.352472976450631137e-01,7.875557057187921872e-01,6.499186356586925672e-01,2.795976467273029731e-01,1.768482389421640599e-01,2.042941631858551654e-01,5.609426907103334248e-01
2.065754919111355281e-02,1.405300437477942019e-02,1.831966105523395380e-02,9.032489901816435213e-03,6.505540030644817173e-03,7.213887581806072147e-02,6.737170698432945470e-02,4.364183477513355197e-02,5.540889940973242611e-02,4.600120410642519198e-02,2.442755847966742583e-02,7.173005838844094539e-02,2.909092140124097062e-03,2.250771375067912861e-03,6.010667527174335355e-03,6.310606273183156506e-03
2.320672346765514649e-01,1.819166617441966560e-01,1.110703537274494584e-01,5.533394515710696876e-02,6.282035770627544813e-02,5.052563874766422547e-01,6.793606817794370922e-01,6.429530717810452156e-01,8.543163000925250161e-01,8.341726801285945792e-01,7.857495405031739155e-01,6.471935112899771525e-01,2.742272984453746898e-01,1.724675214537843004e-01,1.998731261236843526e-01,5.562362284196097351e-01
2.059155379296702740e-02,1.400364235930966900e-02,1.830079185175408768e-02,9.023336553125078582e-03,6.489831007501005618e-03,7.194891195688073171e-02,6.704509996574938013e-02,4.338623932768693320e-02,5.494816553095926287e-02,4.560835519216443340e-02,2.418871634005436561e-02,7.142569726166000943e-02,2.880256497090813699e-03,2.230577599281708540e-03,5.971718669089142589e-03,6.241219503430089389e-03
2.266132682234572315e-01,1.769852112844331471e-01,1.077317376029393314e-01,5.329355802812638099e-02,6.046882114385408735e-02,4.998942935730228410e-01,6.751296617421219670e-01,6.379340668127071456e-01,8.522032923750445521e-01,8.316407597424697595e-01,7.820313672207795941e-01,6.427166898772253001e-01,2.666650278064608415e-01,1.666455072941076809e-01,1.940737670890560762e-01,5.485306917631939116e-01
2.057372273003736651e-02,1.398699789031098914e-02,1.831629592362677209e-02,9.029924798941190919e-03,6.486874112178994504e-03,7.193048823974666772e-02,6.690862527481927780e-02,4.326095629895133909e-02,5.468257099442509067e-02,4.537876970501841106e-02,2.404076919644942273e-02,7.131523283922622247e-02,2.861178014637470301e-03,2.217369305011880620e-03,5.949455735561866819e-03,6.195412932602019015e-03
2.204912029724222788e-01,1.715199093020097210e-01,1.041772678940102032e-01,5.117312060562131948e-02,5.799367590733012917e-02,4.934224033226101702e-01,6.696244249131381165e-01,6.314839794866452527e-01,8.491132790517880169e-01,8.280143725378156239e-01,7.768975602932542968e-01,6.369841082719009950e-01,2.578042239778512990e-01,1.600471316430774893e-01,1.875103345476481220e-01,5.387650426003578463e-01
2.058443858054455344e-02,1.398923126926470209e-02,1.835048046921164411e-02,9.044202802449318249e-03,6.490359945338939306e-03,7.202342408305231758e-02,6.689855544573324042e-02,4.322101617452410449e-02,5.454921889283269321e-02,4.525903114233698066e-02,2.395278794475174181e-02,7.133332028203626107e-02,2.847880390356842453e-03,2.208156438322379008e-03,5.936871045500095694e-03,6.164393802191915975e-03
2.140417698596040474e-01,1.658289534236201401e-01,1.005781480467926731e-01,4.907201890490250212e-02,5.552183797560748812e-02,4.861843787470881972e-01,6.631656529958046553e-01,6.239899259668890696e-01,8.452486793183379143e-01,8.235282225420166302e-01,7.706786182868742285e-01,6.303222860981204656e-01,2.482720182493961814e-01,1.531291581952642644e-01,1.806026513480305795e-01,5.276031534114535848e-01
2.062003058748042988e-02,1.400772216350332569e-02,1.840065521397738629e-02,9.064782382531288291e-03,6.499138837664742048e-03,7.221670489922379921e-02,6.700215615539908964e-02,4.325716177599650547e-02,5.453414342572234647e-02,4.523723763845883400e-02,2.391771340518042410e-02,7.146718112935179779e-02,2.839471922235544538e-03,2.202284559337495257e-03,5.932513418378585618e-03,6.146126196269208371e-03
